TIME(HH),TIME(MM),TIME(SS),TIME(ms),X,Y,AP0,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11,AP12,AP13,AP14,AP15
0,0,53,930,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,57,14,3,2.1,-43,-46,-54,-55,-50,-55,-62,-54,-44,-54,-58,-57,-49,-61,-51,-60
0,0,3,350,3,2.1,-46,-44,-49,-51,-57,-55,-61,-63,-44,-52,-58,-55,-49,-61,-55,-64
0,0,6,429,3,2.1,-45,-52,-49,-54,-63,-54,-59,-66,-46,-55,-64,-55,-48,-61,-48,-62
0,0,12,578,3,2.1,-47,-43,-49,-58,-54,-58,-52,-65,-43,-43,-55,-54,-52,-67,-54,-52
0,0,15,640,3,2.1,-47,-43,-49,-56,-54,-55,-60,-60,-43,-37,-55,-54,-49,-67,-54,-52
0,0,21,794,3,2.1,-52,-44,-49,-59,-61,-55,-58,-58,-48,-48,-50,-51,-54,-58,-50,-54
0,0,55,465,3,2.1,-45,-44,-49,-48,-49,-61,-62,-55,-54,-48,-46,-49,-50,-62,-47,-61
0,0,58,570,3,2.1,-46,-44,-54,-57,-52,-62,-58,-70,-52,-48,-55,-54,-50,-59,-57,-63
0,0,4,728,3,2.1,-42,-53,-54,-57,-52,-62,-63,-70,-49,-56,-54,-52,-51,-70,-52,-58
0,0,7,791,3,2.1,-39,-52,-53,-55,-52,-40,-60,-69,-56,-50,-54,-51,-46,-59,-58,-59
0,0,23,143,3,2.1,-48,-49,-53,-42,-55,-40,-57,-69,-45,-50,-54,-51,-51,-58,-57,-59
0,0,32,399,3,2.1,-45,-46,-51,-51,-57,-40,-52,-66,-46,-50,-55,-51,-52,-58,-55,-58
0,0,35,479,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,38,563,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,41,623,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,44,702,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,47,774,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-45,-56,-58,-62,-47,-59,-44,-60
0,0,50,843,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,53,930,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,57,14,3,2.1,-43,-46,-54,-55,-50,-55,-62,-54,-44,-54,-58,-57,-49,-61,-51,-60
0,0,3,350,3,2.1,-46,-44,-49,-51,-57,-55,-61,-63,-44,-52,-58,-55,-49,-61,-55,-64
0,0,6,429,3,2.1,-45,-52,-49,-54,-63,-54,-59,-66,-46,-55,-64,-55,-48,-61,-48,-62
0,0,12,578,3,2.1,-47,-43,-49,-58,-54,-58,-52,-65,-43,-43,-55,-54,-52,-67,-54,-52
0,0,15,640,3,2.1,-47,-43,-49,-56,-54,-55,-60,-60,-43,-37,-55,-54,-49,-67,-54,-52
0,0,21,794,3,2.1,-52,-44,-49,-59,-61,-55,-58,-58,-48,-48,-50,-51,-54,-58,-50,-54
0,0,55,465,3,2.1,-45,-44,-49,-48,-49,-61,-62,-55,-54,-48,-46,-49,-50,-62,-47,-61
0,0,58,570,3,2.1,-46,-44,-54,-57,-52,-62,-58,-70,-52,-48,-55,-54,-50,-59,-57,-63
0,0,4,728,3,2.1,-42,-53,-54,-57,-52,-62,-63,-70,-49,-56,-54,-52,-51,-70,-52,-58
0,0,7,791,3,2.1,-39,-52,-53,-55,-52,-40,-60,-69,-56,-50,-54,-51,-46,-59,-58,-59
0,0,23,143,3,2.1,-48,-49,-53,-42,-55,-40,-57,-69,-45,-50,-54,-51,-51,-58,-57,-59
0,0,32,399,3,2.1,-45,-46,-51,-51,-57,-40,-52,-66,-46,-50,-55,-51,-52,-58,-55,-58
0,0,35,479,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,38,563,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,41,623,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,44,702,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,47,774,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-45,-56,-58,-62,-47,-59,-44,-60
0,0,50,843,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,53,930,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,57,14,3,2.1,-43,-46,-54,-55,-50,-55,-62,-54,-44,-54,-58,-57,-49,-61,-51,-60
0,0,3,350,3,2.1,-46,-44,-49,-51,-57,-55,-61,-63,-44,-52,-58,-55,-49,-61,-55,-64
0,0,6,429,3,2.1,-45,-52,-49,-54,-63,-54,-59,-66,-46,-55,-64,-55,-48,-61,-48,-62
0,0,12,578,3,2.1,-47,-43,-49,-58,-54,-58,-52,-65,-43,-43,-55,-54,-52,-67,-54,-52
0,0,15,640,3,2.1,-47,-43,-49,-56,-54,-55,-60,-60,-43,-37,-55,-54,-49,-67,-54,-52
0,0,21,794,3,2.1,-52,-44,-49,-59,-61,-55,-58,-58,-48,-48,-50,-51,-54,-58,-50,-54
0,0,55,465,3,2.1,-45,-44,-49,-48,-49,-61,-62,-55,-54,-48,-46,-49,-50,-62,-47,-61
0,0,58,570,3,2.1,-46,-44,-54,-57,-52,-62,-58,-70,-52,-48,-55,-54,-50,-59,-57,-63
0,0,4,728,3,2.1,-42,-53,-54,-57,-52,-62,-63,-70,-49,-56,-54,-52,-51,-70,-52,-58
0,0,7,791,3,2.1,-39,-52,-53,-55,-52,-40,-60,-69,-56,-50,-54,-51,-46,-59,-58,-59
0,0,23,143,3,2.1,-48,-49,-53,-42,-55,-40,-57,-69,-45,-50,-54,-51,-51,-58,-57,-59
0,0,32,399,3,2.1,-45,-46,-51,-51,-57,-40,-52,-66,-46,-50,-55,-51,-52,-58,-55,-58
0,0,35,479,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,38,563,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,41,623,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,44,702,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,47,774,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-45,-56,-58,-62,-47,-59,-44,-60
0,0,50,843,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,53,930,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,57,14,3,2.1,-43,-46,-54,-55,-50,-55,-62,-54,-44,-54,-58,-57,-49,-61,-51,-60
0,0,3,350,3,2.1,-46,-44,-49,-51,-57,-55,-61,-63,-44,-52,-58,-55,-49,-61,-55,-64
0,0,6,429,3,2.1,-45,-52,-49,-54,-63,-54,-59,-66,-46,-55,-64,-55,-48,-61,-48,-62
0,0,12,578,3,2.1,-47,-43,-49,-58,-54,-58,-52,-65,-43,-43,-55,-54,-52,-67,-54,-52
0,0,15,640,3,2.1,-47,-43,-49,-56,-54,-55,-60,-60,-43,-37,-55,-54,-49,-67,-54,-52
0,0,21,794,3,2.1,-52,-44,-49,-59,-61,-55,-58,-58,-48,-48,-50,-51,-54,-58,-50,-54
0,0,55,465,3,2.1,-45,-44,-49,-48,-49,-61,-62,-55,-54,-48,-46,-49,-50,-62,-47,-61
0,0,58,570,3,2.1,-46,-44,-54,-57,-52,-62,-58,-70,-52,-48,-55,-54,-50,-59,-57,-63
0,0,4,728,3,2.1,-42,-53,-54,-57,-52,-62,-63,-70,-49,-56,-54,-52,-51,-70,-52,-58
0,0,7,791,3,2.1,-39,-52,-53,-55,-52,-40,-60,-69,-56,-50,-54,-51,-46,-59,-58,-59
0,0,23,143,3,2.1,-48,-49,-53,-42,-55,-40,-57,-69,-45,-50,-54,-51,-51,-58,-57,-59
0,0,32,399,3,2.1,-45,-46,-51,-51,-57,-40,-52,-66,-46,-50,-55,-51,-52,-58,-55,-58
0,0,35,479,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,38,563,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,41,623,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,44,702,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,47,774,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-45,-56,-58,-62,-47,-59,-44,-60
0,0,50,843,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,53,930,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,57,14,3,2.1,-43,-46,-54,-55,-50,-55,-62,-54,-44,-54,-58,-57,-49,-61,-51,-60
0,0,3,350,3,2.1,-46,-44,-49,-51,-57,-55,-61,-63,-44,-52,-58,-55,-49,-61,-55,-64
0,0,6,429,3,2.1,-45,-52,-49,-54,-63,-54,-59,-66,-46,-55,-64,-55,-48,-61,-48,-62
0,0,12,578,3,2.1,-47,-43,-49,-58,-54,-58,-52,-65,-43,-43,-55,-54,-52,-67,-54,-52
0,0,15,640,3,2.1,-47,-43,-49,-56,-54,-55,-60,-60,-43,-37,-55,-54,-49,-67,-54,-52
0,0,21,794,3,2.1,-52,-44,-49,-59,-61,-55,-58,-58,-48,-48,-50,-51,-54,-58,-50,-54
0,0,55,465,3,2.1,-45,-44,-49,-48,-49,-61,-62,-55,-54,-48,-46,-49,-50,-62,-47,-61
0,0,58,570,3,2.1,-46,-44,-54,-57,-52,-62,-58,-70,-52,-48,-55,-54,-50,-59,-57,-63
0,0,4,728,3,2.1,-42,-53,-54,-57,-52,-62,-63,-70,-49,-56,-54,-52,-51,-70,-52,-58
0,0,7,791,3,2.1,-39,-52,-53,-55,-52,-40,-60,-69,-56,-50,-54,-51,-46,-59,-58,-59
0,0,23,143,3,2.1,-48,-49,-53,-42,-55,-40,-57,-69,-45,-50,-54,-51,-51,-58,-57,-59
0,0,32,399,3,2.1,-45,-46,-51,-51,-57,-40,-52,-66,-46,-50,-55,-51,-52,-58,-55,-58
0,0,35,479,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,38,563,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,41,623,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,44,702,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,47,774,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-45,-56,-58,-62,-47,-59,-44,-60
0,0,50,843,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,53,930,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,57,14,3,2.1,-43,-46,-54,-55,-50,-55,-62,-54,-44,-54,-58,-57,-49,-61,-51,-60
0,0,3,350,3,2.1,-46,-44,-49,-51,-57,-55,-61,-63,-44,-52,-58,-55,-49,-61,-55,-64
0,0,6,429,3,2.1,-45,-52,-49,-54,-63,-54,-59,-66,-46,-55,-64,-55,-48,-61,-48,-62
0,0,12,578,3,2.1,-47,-43,-49,-58,-54,-58,-52,-65,-43,-43,-55,-54,-52,-67,-54,-52
0,0,15,640,3,2.1,-47,-43,-49,-56,-54,-55,-60,-60,-43,-37,-55,-54,-49,-67,-54,-52
0,0,21,794,3,2.1,-52,-44,-49,-59,-61,-55,-58,-58,-48,-48,-50,-51,-54,-58,-50,-54
0,0,55,465,3,2.1,-45,-44,-49,-48,-49,-61,-62,-55,-54,-48,-46,-49,-50,-62,-47,-61
0,0,58,570,3,2.1,-46,-44,-54,-57,-52,-62,-58,-70,-52,-48,-55,-54,-50,-59,-57,-63
0,0,4,728,3,2.1,-42,-53,-54,-57,-52,-62,-63,-70,-49,-56,-54,-52,-51,-70,-52,-58
0,0,7,791,3,2.1,-39,-52,-53,-55,-52,-40,-60,-69,-56,-50,-54,-51,-46,-59,-58,-59
0,0,23,143,3,2.1,-48,-49,-53,-42,-55,-40,-57,-69,-45,-50,-54,-51,-51,-58,-57,-59
0,0,32,399,3,2.1,-45,-46,-51,-51,-57,-40,-52,-66,-46,-50,-55,-51,-52,-58,-55,-58
0,0,35,479,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,38,563,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,41,623,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,44,702,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,47,774,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-45,-56,-58,-62,-47,-59,-44,-60
0,0,50,843,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,53,930,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,57,14,3,2.1,-43,-46,-54,-55,-50,-55,-62,-54,-44,-54,-58,-57,-49,-61,-51,-60
0,0,3,350,3,2.1,-46,-44,-49,-51,-57,-55,-61,-63,-44,-52,-58,-55,-49,-61,-55,-64
0,0,6,429,3,2.1,-45,-52,-49,-54,-63,-54,-59,-66,-46,-55,-64,-55,-48,-61,-48,-62
0,0,12,578,3,2.1,-47,-43,-49,-58,-54,-58,-52,-65,-43,-43,-55,-54,-52,-67,-54,-52
0,0,15,640,3,2.1,-47,-43,-49,-56,-54,-55,-60,-60,-43,-37,-55,-54,-49,-67,-54,-52
0,0,21,794,3,2.1,-52,-44,-49,-59,-61,-55,-58,-58,-48,-48,-50,-51,-54,-58,-50,-54
0,0,55,465,3,2.1,-45,-44,-49,-48,-49,-61,-62,-55,-54,-48,-46,-49,-50,-62,-47,-61
0,0,58,570,3,2.1,-46,-44,-54,-57,-52,-62,-58,-70,-52,-48,-55,-54,-50,-59,-57,-63
0,0,4,728,3,2.1,-42,-53,-54,-57,-52,-62,-63,-70,-49,-56,-54,-52,-51,-70,-52,-58
0,0,7,791,3,2.1,-39,-52,-53,-55,-52,-40,-60,-69,-56,-50,-54,-51,-46,-59,-58,-59
0,0,23,143,3,2.1,-48,-49,-53,-42,-55,-40,-57,-69,-45,-50,-54,-51,-51,-58,-57,-59
0,0,32,399,3,2.1,-45,-46,-51,-51,-57,-40,-52,-66,-46,-50,-55,-51,-52,-58,-55,-58
0,0,35,479,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,38,563,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,41,623,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,44,702,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,47,774,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-45,-56,-58,-62,-47,-59,-44,-60
0,0,50,843,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,53,930,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,57,14,3,2.1,-43,-46,-54,-55,-50,-55,-62,-54,-44,-54,-58,-57,-49,-61,-51,-60
0,0,3,350,3,2.1,-46,-44,-49,-51,-57,-55,-61,-63,-44,-52,-58,-55,-49,-61,-55,-64
0,0,6,429,3,2.1,-45,-52,-49,-54,-63,-54,-59,-66,-46,-55,-64,-55,-48,-61,-48,-62
0,0,12,578,3,2.1,-47,-43,-49,-58,-54,-58,-52,-65,-43,-43,-55,-54,-52,-67,-54,-52
0,0,15,640,3,2.1,-47,-43,-49,-56,-54,-55,-60,-60,-43,-37,-55,-54,-49,-67,-54,-52
0,0,21,794,3,2.1,-52,-44,-49,-59,-61,-55,-58,-58,-48,-48,-50,-51,-54,-58,-50,-54
0,0,55,465,3,2.1,-45,-44,-49,-48,-49,-61,-62,-55,-54,-48,-46,-49,-50,-62,-47,-61
0,0,58,570,3,2.1,-46,-44,-54,-57,-52,-62,-58,-70,-52,-48,-55,-54,-50,-59,-57,-63
0,0,4,728,3,2.1,-42,-53,-54,-57,-52,-62,-63,-70,-49,-56,-54,-52,-51,-70,-52,-58
0,0,7,791,3,2.1,-39,-52,-53,-55,-52,-40,-60,-69,-56,-50,-54,-51,-46,-59,-58,-59
0,0,23,143,3,2.1,-48,-49,-53,-42,-55,-40,-57,-69,-45,-50,-54,-51,-51,-58,-57,-59
0,0,32,399,3,2.1,-45,-46,-51,-51,-57,-40,-52,-66,-46,-50,-55,-51,-52,-58,-55,-58
0,0,35,479,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,38,563,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,41,623,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,44,702,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,47,774,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-45,-56,-58,-62,-47,-59,-44,-60
0,0,50,843,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,53,930,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,57,14,3,2.1,-43,-46,-54,-55,-50,-55,-62,-54,-44,-54,-58,-57,-49,-61,-51,-60
0,0,3,350,3,2.1,-46,-44,-49,-51,-57,-55,-61,-63,-44,-52,-58,-55,-49,-61,-55,-64
0,0,6,429,3,2.1,-45,-52,-49,-54,-63,-54,-59,-66,-46,-55,-64,-55,-48,-61,-48,-62
0,0,12,578,3,2.1,-47,-43,-49,-58,-54,-58,-52,-65,-43,-43,-55,-54,-52,-67,-54,-52
0,0,15,640,3,2.1,-47,-43,-49,-56,-54,-55,-60,-60,-43,-37,-55,-54,-49,-67,-54,-52
0,0,21,794,3,2.1,-52,-44,-49,-59,-61,-55,-58,-58,-48,-48,-50,-51,-54,-58,-50,-54
0,0,55,465,3,2.1,-45,-44,-49,-48,-49,-61,-62,-55,-54,-48,-46,-49,-50,-62,-47,-61
0,0,58,570,3,2.1,-46,-44,-54,-57,-52,-62,-58,-70,-52,-48,-55,-54,-50,-59,-57,-63
0,0,4,728,3,2.1,-42,-53,-54,-57,-52,-62,-63,-70,-49,-56,-54,-52,-51,-70,-52,-58
0,0,7,791,3,2.1,-39,-52,-53,-55,-52,-40,-60,-69,-56,-50,-54,-51,-46,-59,-58,-59
0,0,23,143,3,2.1,-48,-49,-53,-42,-55,-40,-57,-69,-45,-50,-54,-51,-51,-58,-57,-59
0,0,32,399,3,2.1,-45,-46,-51,-51,-57,-40,-52,-66,-46,-50,-55,-51,-52,-58,-55,-58
0,0,35,479,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,38,563,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,41,623,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,44,702,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,47,774,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-45,-56,-58,-62,-47,-59,-44,-60
0,0,50,843,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,53,930,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,57,14,3,2.1,-43,-46,-54,-55,-50,-55,-62,-54,-44,-54,-58,-57,-49,-61,-51,-60
0,0,3,350,3,2.1,-46,-44,-49,-51,-57,-55,-61,-63,-44,-52,-58,-55,-49,-61,-55,-64
0,0,6,429,3,2.1,-45,-52,-49,-54,-63,-54,-59,-66,-46,-55,-64,-55,-48,-61,-48,-62
0,0,12,578,3,2.1,-47,-43,-49,-58,-54,-58,-52,-65,-43,-43,-55,-54,-52,-67,-54,-52
0,0,15,640,3,2.1,-47,-43,-49,-56,-54,-55,-60,-60,-43,-37,-55,-54,-49,-67,-54,-52
0,0,21,794,3,2.1,-52,-44,-49,-59,-61,-55,-58,-58,-48,-48,-50,-51,-54,-58,-50,-54
0,0,55,465,3,2.1,-45,-44,-49,-48,-49,-61,-62,-55,-54,-48,-46,-49,-50,-62,-47,-61
0,0,58,570,3,2.1,-46,-44,-54,-57,-52,-62,-58,-70,-52,-48,-55,-54,-50,-59,-57,-63
0,0,4,728,3,2.1,-42,-53,-54,-57,-52,-62,-63,-70,-49,-56,-54,-52,-51,-70,-52,-58
0,0,7,791,3,2.1,-39,-52,-53,-55,-52,-40,-60,-69,-56,-50,-54,-51,-46,-59,-58,-59
0,0,23,143,3,2.1,-48,-49,-53,-42,-55,-40,-57,-69,-45,-50,-54,-51,-51,-58,-57,-59
0,0,32,399,3,2.1,-45,-46,-51,-51,-57,-40,-52,-66,-46,-50,-55,-51,-52,-58,-55,-58
0,0,35,479,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,38,563,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,41,623,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,44,702,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,47,774,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-45,-56,-58,-62,-47,-59,-44,-60
0,0,50,843,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,53,930,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,57,14,3,2.1,-43,-46,-54,-55,-50,-55,-62,-54,-44,-54,-58,-57,-49,-61,-51,-60
0,0,3,350,3,2.1,-46,-44,-49,-51,-57,-55,-61,-63,-44,-52,-58,-55,-49,-61,-55,-64
0,0,6,429,3,2.1,-45,-52,-49,-54,-63,-54,-59,-66,-46,-55,-64,-55,-48,-61,-48,-62
0,0,12,578,3,2.1,-47,-43,-49,-58,-54,-58,-52,-65,-43,-43,-55,-54,-52,-67,-54,-52
0,0,15,640,3,2.1,-47,-43,-49,-56,-54,-55,-60,-60,-43,-37,-55,-54,-49,-67,-54,-52
0,0,21,794,3,2.1,-52,-44,-49,-59,-61,-55,-58,-58,-48,-48,-50,-51,-54,-58,-50,-54
0,0,55,465,3,2.1,-45,-44,-49,-48,-49,-61,-62,-55,-54,-48,-46,-49,-50,-62,-47,-61
0,0,58,570,3,2.1,-46,-44,-54,-57,-52,-62,-58,-70,-52,-48,-55,-54,-50,-59,-57,-63
0,0,4,728,3,2.1,-42,-53,-54,-57,-52,-62,-63,-70,-49,-56,-54,-52,-51,-70,-52,-58
0,0,7,791,3,2.1,-39,-52,-53,-55,-52,-40,-60,-69,-56,-50,-54,-51,-46,-59,-58,-59
0,0,23,143,3,2.1,-48,-49,-53,-42,-55,-40,-57,-69,-45,-50,-54,-51,-51,-58,-57,-59
0,0,32,399,3,2.1,-45,-46,-51,-51,-57,-40,-52,-66,-46,-50,-55,-51,-52,-58,-55,-58
0,0,35,479,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,38,563,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,41,623,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,44,702,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,47,774,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-45,-56,-58,-62,-47,-59,-44,-60
0,0,50,843,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,53,930,3,2.1,-44,-43,-51,-55,-55,-55,-61,-65,-46,-48,-58,-62,-47,-61,-44,-60
0,0,57,14,3,2.1,-43,-46,-54,-55,-50,-55,-62,-54,-44,-54,-58,-57,-49,-61,-51,-60
0,0,3,350,3,2.1,-46,-44,-49,-51,-57,-55,-61,-63,-44,-52,-58,-55,-49,-61,-55,-64
0,0,6,429,3,2.1,-45,-52,-49,-54,-63,-54,-59,-66,-46,-55,-64,-55,-48,-61,-48,-62
0,0,12,578,3,2.1,-47,-43,-49,-58,-54,-58,-52,-65,-43,-43,-55,-54,-52,-67,-54,-52
0,0,15,640,3,2.1,-47,-43,-49,-56,-54,-55,-60,-60,-43,-37,-55,-54,-49,-67,-54,-52
0,0,21,794,3,2.1,-52,-44,-49,-59,-61,-55,-58,-58,-48,-48,-50,-51,-54,-58,-50,-54
0,0,55,465,3,2.1,-45,-44,-49,-48,-49,-61,-62,-55,-54,-48,-46,-49,-50,-62,-47,-61
0,0,58,570,3,2.1,-46,-44,-54,-57,-52,-62,-58,-70,-52,-48,-55,-54,-50,-59,-57,-63
0,0,4,728,3,2.1,-42,-53,-54,-57,-52,-62,-63,-70,-49,-56,-54,-52,-51,-70,-52,-58
0,0,7,791,3,2.1,-39,-52,-53,-55,-52,-40,-60,-69,-56,-50,-54,-51,-46,-59,-58,-59
0,0,23,143,3,2.1,-48,-49,-53,-42,-55,-40,-57,-69,-45,-50,-54,-51,-51,-58,-57,-59
0,0,32,399,3,2.1,-45,-46,-51,-51,-57,-40,-52,-66,-46,-50,-55,-51,-52,-58,-55,-58
0,0,35,479,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
0,0,38,563,3,2.1,-45,-42,-51,-65,-57,-61,-61,-65,-46,-55,-55,-51,-51,-52,-52,-58
